"","sample_ids","2aminethanol;substrate","2ketogluconate;substrate","3hydroxybutyrate;substrate","4hydroxbenzoate;substrate","5ketogluconate;substrate","acetate;substrate","adipate;substrate","adonitol;substrate","aerobic;metabolism","aerobic_chemo_heterotrophy;pathways","alaninamide;substrate","alanine;substrate","alpha_ketovalerate;substrate","anaerobic;metabolism","arabinose;substrate","arabitol;substrate","arginine;substrate","asparagine;substrate","aspartate;substrate","bacillus;cell_shape","biomass_degrader;pathways","butanol;substrate","caprate;substrate","catalase;pathways","cellobiose;substrate","cellulose_degradation;pathways","cellulose_degrader;pathways","citrate;substrate","coccobacillus;cell_shape","coccus;cell_shape","dextrin;substrate","ethanol;substrate","facultative_anaerobic;metabolism","facultative;metabolism","filament;cell_shape","flagella;motility","formate;substrate","formic_acid;substrate","fructose;substrate","fucose;substrate","galactose;substrate","galacturonate;substrate","galacturonic_acid;substrate","gelatin;substrate","gelatinase;pathways","gliding;motility","gluconate;substrate","gluconic_acid;substrate","glucose;substrate","glucuronamide;substrate","glutamate;substrate","glycerol;substrate","glycine;substrate","glycogen;substrate","h2_co2;substrate","h2_methanol;substrate","histidine;substrate","hyrdoxyproline;substrate","indole_synthesis;pathways","inosine;substrate","lactate;substrate","lactose;substrate","leucine;substrate","malate;substrate","maltose;substrate","mannitol;substrate","mannose;substrate","melibiose;substrate","methyl_beta_d_glucoside;substrate","methyl_betadglucoside;substrate","methyl_pyruvate;substrate","myoinositol;substrate","n_acetylglucosamine;substrate","nacetylgulcosamine;substrate","negative;gram_stain","nitrate_reduction;pathways","nitrogen_fixation;pathways","no;motility","no;sporulation","obligate_aerobic;metabolism","obligate_anaerobic;metabolism","ornithine;substrate","phenylacetate;substrate","phenylalanine;substrate","pleomorphic;cell_shape","positive;gram_stain","proline;substrate","propionate;substrate","putrescine;substrate","pyruvate;substrate","pyruvic_acid_methyl_ester;substrate","quinic_acid;substrate","raffinose;substrate","rhamnose;substrate","ribose;substrate","salicin;substrate","serine;substrate","sorbitol;substrate","spiral;cell_shape","starch;substrate","suberate;substrate","succinate;substrate","sucrose;substrate","sugars_generic;substrate","threonine;substrate","thymidine;substrate","trehalose;substrate","tryptophan;substrate","tween_20;substrate","tween_40;substrate","tween_60;substrate","tween_80;substrate","urea;substrate","uridine;substrate","urocanate;substrate","valerate;substrate","vibrio;cell_shape","xylitol;substrate","xylose;substrate","yeast_extract;substrate","yes;motility","yes;sporulation"
"204","1939.SKBTI.0301",-0.459755930764925,-0.650261323661136,-1.02847737543771,-0.459755930764925,-0.459755930764925,-0.83927179478755,-1.126758880064,-1.126758880064,-2.72971099139904,-0.459755930764925,-1.21716657576995,-2.56791081750914,-0.919801517187223,-0.723997840275063,-1.17060116228461,-1.21716657576995,1.16191976614205,-1.65976528508517,-1.30134256291112,-1.15477927390766,-0.650261323661136,-1.21716657576995,-0.650261323661136,-0.650261323661136,2.17723882566291,-0.650261323661136,-0.650261323661136,-2.06020343110587,-0.796487837599553,2.23530395783415,-2.43972310976303,-0.919801517187223,-1.02847737543771,-1.21716657576995,-1.02847737543771,-1.84192576640361,-0.919801517187223,-0.459755930764925,2.53566569118874,1.80014275941915,-0.441332734684747,-1.126758880064,-0.796487837599553,-1.52644081703429,-0.796487837599553,-0.796487837599553,-0.796487837599553,-1.21716657576995,5.21791089653732,-0.919801517187223,-2.99246368736519,-2.7687249227961,0.777867501891792,-1.72260109639391,-0.796487837599553,-0.459755930764925,0.519586934552373,-0.459755930764925,-1.30134256291112,-1.126758880064,4.86857573600243,3.66807753739565,-0.417273503215027,-2.30459200103888,3.76674430549086,-0.0944998078237985,3.79916990841179,0.770321649954386,-1.02847737543771,-0.796487837599553,-1.126758880064,-0.919801517187223,1.53771319769103,-1.89881355008087,4.75539806134869,-0.459755930764925,-0.459755930764925,0.330216669871549,6.28234147812564,-2.84519615962027,-3.06353294241289,-1.38042732826442,-1.21716657576995,0.406580138662259,3.25834624509617,1.31295928385807,-0.776483041654399,-2.48316951974967,-0.650261323661136,-0.486889844174793,-1.59448314423701,-0.650261323661136,5.55554434277111,2.26637400653853,-1.82630690972094,5.44617467321225,-1.40294148548378,3.61321029898537,-2.25779163602334,1.36024545356774,-0.919801517187223,-3.73182238994356,5.78843746134909,-1.38042732826442,0.0546042622984505,-1.126758880064,3.01909212708622,-0.459755930764925,-0.796487837599553,-1.59448314423701,-0.919801517187223,-1.87353083898331,-1.21716657576995,-1.126758880064,-0.650261323661136,-0.459755930764925,-0.796487837599553,-0.650261323661136,-0.442140254040712,2.11842866279461,3.11707040719339,0.721595517899955
"205","1939.SKBTI.0304",-0.518252969127407,-0.732997312585864,-1.15933567754994,-0.518252969127407,-0.518252969127407,0.257272011147977,-1.27012202781657,-1.27012202781657,-3.07702572492883,-0.518252969127407,-1.37203274521314,-0.408829042571735,-1.03683244824504,-0.567188576811558,-1.94700716966081,-1.37203274521314,-2.98718608289131,-1.87094549409913,-1.46691886270717,-1.88731904410603,-0.732997312585864,-1.37203274521314,-0.732997312585864,-0.732997312585864,5.10351361713987,-0.732997312585864,-0.732997312585864,-2.32233338110655,-0.897828954643533,-3.1527162413591,-2.75014123989612,-1.03683244824504,-1.15933567754994,-1.37203274521314,-1.15933567754994,-2.07628316129115,-1.03683244824504,-0.518252969127407,1.70743330953658,4.882537271429,0.933114002412655,-1.27012202781657,-0.897828954643533,-1.72065748952735,-0.897828954643533,-0.897828954643533,-0.897828954643533,-1.37203274521314,4.34022566442346,-1.03683244824504,-3.37320975588659,-3.12100359325175,-2.0101408992286,-1.94177621883629,-0.897828954643533,-0.518252969127407,-2.32233338110655,-0.518252969127407,-1.46691886270717,-1.27012202781657,-0.11181582362614,2.13541315875129,-2.847267762752,-2.59781672675445,5.26230965168998,-1.28385276163343,0.747692765329767,4.94795231000479,-1.15933567754994,-0.897828954643533,-1.27012202781657,-1.03683244824504,-1.87094549409913,-2.140409061198,1.95039346164554,-0.518252969127407,-0.518252969127407,-0.646918382288219,2.26347381061561,-3.20720464664769,-3.45332150644272,-1.55606597689208,-1.37203274521314,-2.37993437843952,7.11808771257136,-1.91439115458589,-3.07702572492883,-0.229559859121253,-0.732997312585864,-1.08042184008623,-1.79735718112346,-0.732997312585864,2.26987984942625,3.91172922843806,-1.09743263488187,5.64137707880822,-3.33245780521486,2.14583611910895,-2.5450617180584,0.119268989403582,-1.03683244824504,-2.48375184779385,5.73117786636846,-1.55606597689208,-2.37993437843952,-1.27012202781657,4.14828659337846,-0.518252969127407,-0.897828954643533,-1.79735718112346,-1.03683244824504,2.45936779107714,-1.37203274521314,-1.27012202781657,-0.732997312585864,-0.518252969127407,-0.897828954643533,-0.732997312585864,-0.171315997222688,-0.455625911740052,1.7441705704398,-0.943061845605038
"206","1939.SKBTI.0311",-0.454191774623061,-0.642391592580459,-1.01603031750463,-0.454191774623061,-0.454191774623061,1.67441901648673,-1.1131223787741,-1.1131223787741,-2.69667490167848,-0.454191774623061,3.62608982264368,-0.236552301101446,-0.908669699371109,0.953730314092993,3.8884302953227,-1.2024359232105,1.26481727083292,0.918330215767569,-1.28559317779271,-0.608520099375166,-0.642391592580459,2.28134317109777,-0.642391592580459,-0.642391592580459,5.34742530815593,-0.642391592580459,-0.642391592580459,2.2477433333026,-0.786848412859286,5.07033762106043,4.03789375009239,-0.908669699371109,3.82527127475145,-1.2024359232105,-1.01603031750463,-1.81963402010914,-0.908669699371109,-0.454191774623061,3.98955138003711,-1.31063811384447,2.09278028392592,-1.1131223787741,-0.786848412859286,-1.5079671998845,-0.786848412859286,-0.786848412859286,-0.786848412859286,-1.2024359232105,8.56692154086215,-0.908669699371109,-1.52874071186785,-0.925066067400454,-1.76166759603952,1.57831978028245,-0.786848412859286,-0.454191774623061,0.520911690106093,-0.454191774623061,-1.28559317779271,3.8067387131656,6.27444896849871,1.28628105692999,-0.406000928908809,-0.42976136483671,3.7560545800415,3.50017415886783,4.29521010796707,3.46151308300103,-1.01603031750463,-0.786848412859286,-1.1131223787741,-0.908669699371109,3.32709532446187,1.05038349867068,0.106105479577363,-0.454191774623061,-0.454191774623061,3.10380603896048,4.62852488339232,-2.81076242070139,2.86839234616809,-1.36372082665566,-1.2024359232105,3.20095092799152,-0.510769126328038,5.52307499389196,-0.761321709798933,-2.45311717673451,-0.642391592580459,4.03296004855377,5.59566288136778,-0.642391592580459,6.94987621451528,5.24409561449468,4.9922335333703,5.36702708919243,2.41545621956257,8.75678007324592,-2.23046690923247,1.88376444209479,-0.908669699371109,-3.68665833423077,8.67354605884092,2.24628945646693,3.34004074614423,3.8067387131656,4.42684549695557,-0.454191774623061,-0.786848412859286,-1.57518605074362,-0.908669699371109,0.946508571546229,2.8900705765127,3.8067387131656,-0.642391592580459,-0.454191774623061,-0.786848412859286,-0.642391592580459,3.76583062597211,3.98538757117185,1.56582269127232,7.94092900896628
"207","1939.SKBTI.0313",-0.396148115168488,-0.560296845560516,-0.886186227321134,-0.396148115168488,-0.396148115168488,-0.514292063419675,-0.970870361245943,-0.970870361245943,-2.35205201681313,-0.396148115168488,3.89126111864879,0.140764003536996,5.26035413094309,-0.100920514895537,4.63850618361181,2.85052559383622,7.64266079577549,1.43297189125429,-1.12130017034921,-0.0331062858314462,-0.560296845560516,-1.04877003769178,-0.560296845560516,-0.560296845560516,5.98487567135816,-0.560296845560516,-0.560296845560516,-1.77517167584629,-0.686292736006095,-1.33685536119256,4.78142733967077,-0.792545811767123,-0.886186227321134,-1.04877003769178,-0.886186227321134,-1.58709300264395,-0.792545811767123,-0.396148115168488,5.36107796188059,-0.772512861004606,1.85651726163802,3.97234012721085,-0.686292736006095,5.44933663246351,-0.686292736006095,-0.686292736006095,-0.686292736006095,-1.04877003769178,4.54049725462575,-0.792545811767123,0.554244326706667,0.995883785322516,-1.53653442602223,2.46195205975302,6.01784124964325,-0.396148115168488,3.19002624228164,-0.396148115168488,-1.12130017034921,3.97234012721085,3.65300582331203,1.17348415889378,-0.00618896697690545,2.50799587850574,3.46640563684628,5.56065303660854,9.72919653085137,2.10388109113495,9.1410001630809,-0.686292736006095,3.24040776397389,-0.792545811767123,5.02900874263699,-1.63611028936467,0.783411526768661,-0.396148115168488,-0.396148115168488,1.70624928383067,4.49603935189615,0.906533943665873,-2.63968927790506,2.2501350318244,-1.04877003769178,6.06848013950925,-2.02528800231069,6.33642008743083,-0.341740328669978,-2.13961987016899,-0.560296845560516,7.66459547491006,9.12329309259004,-0.560296845560516,8.5653296858856,2.62723062735389,4.27783887323252,7.86715840976574,1.39923385237607,8.05669119756838,-1.94542330224152,3.00677414673655,-0.792545811767123,-0.691188549180134,9.4654835617817,-1.18944345820442,1.03713228689115,3.97234012721085,4.58544303787797,-0.396148115168488,5.26747761687748,1.6058178896534,-0.792545811767123,1.65204642222111,-1.04877003769178,3.97234012721085,-0.560296845560516,-0.396148115168488,-0.686292736006095,6.73078735123351,3.25976639684774,2.80717661333783,2.92951397940809,4.60679191896568
"208","1939.SKBTI.0333",-0.227214798201088,-0.321363979335337,-0.508281163280846,-0.227214798201088,-0.227214798201088,-0.0233100172465276,-0.556852613361777,-0.556852613361777,-1.3490434610079,-0.227214798201088,8.55941675534395,3.09514059486071,-0.454572746380968,-0.62424672716621,2.14475598799806,-0.601532768550811,-1.30965556098219,-0.820268340387378,-0.643133167048852,1.10703019536601,-0.321363979335337,-0.601532768550811,-0.321363979335337,-0.321363979335337,2.91571430813566,-0.321363979335337,-0.321363979335337,1.92225962793928,-0.393630209378062,-1.52837443640379,3.38488728700533,-0.454572746380968,-0.508281163280846,-0.601532768550811,-0.508281163280846,-0.910293404194863,-0.454572746380968,-0.227214798201088,0.625841834209754,-1.40611708950673,-0.987836968551419,-0.556852613361777,-0.393630209378062,-0.754378397319001,-0.393630209378062,-0.393630209378062,-0.393630209378062,-0.601532768550811,3.01982597205585,-0.454572746380968,-1.47889779631015,-1.36832443588225,-0.881295016105724,-0.851322265374403,-0.393630209378062,-0.227214798201088,-1.01816784847798,-0.227214798201088,-0.643133167048852,-0.556852613361777,-0.479832485522258,0.981957930009577,-1.24831194161304,-1.13894649620003,4.17485439849798,3.88485055227115,1.79774240705937,0.404330804360686,-0.508281163280846,-0.393630209378062,-0.556852613361777,-0.454572746380968,-0.820268340387378,-0.938407769716647,2.21922673584289,-0.227214798201088,-0.227214798201088,-1.90135515645942,3.4902078366442,-1.40611708950673,-1.51402075038949,-0.682217445897916,-0.601532768550811,4.2534536743025,-1.16162462251875,3.32644253703295,-1.3490434610079,-1.22720083325581,-0.321363979335337,1.25646751323305,6.21246458043131,-0.321363979335337,3.61068904358004,0.874093249430263,1.69328955693154,2.18794103382289,2.33784256868488,4.36743765910469,-1.11581740795736,0.358067850884189,-0.454572746380968,-1.84429436253836,4.22787324312253,-0.682217445897916,4.2534536743025,-0.556852613361777,4.74240944804899,-0.227214798201088,-0.393630209378062,-0.788005421159191,-0.454572746380968,-1.755992003203,-0.601532768550811,-0.556852613361777,-0.321363979335337,-0.227214798201088,-0.393630209378062,-0.321363979335337,0.760878962898385,-1.16162462251875,6.55839734486931,3.65295658086637
"209","1939.SKBTI.0362",-0.287828325520757,-0.407093449841743,-0.643874066650326,-0.287828325520757,-0.287828325520757,-0.182002197043659,-0.705402801818954,6.14752953347946,-1.70892443410744,-0.287828325520757,3.13729346050474,0.249970871318902,-0.575837988784565,-2.50804354146255,-0.810499877782171,5.58324702022818,0.141781585019725,-1.03908928802445,-0.814700204494179,-0.703734547617233,-0.407093449841743,-0.762002171023274,-0.407093449841743,-0.407093449841743,2.73919315034633,-0.407093449841743,-0.407093449841743,1.13469192847952,-0.498637962565284,5.78834658569422,0.426585908626117,-0.575837988784565,-0.643874066650326,-0.762002171023274,-0.643874066650326,-1.15313011448363,-0.575837988784565,-0.287828325520757,3.10821293014301,-0.0553226050562938,0.916597136653535,-0.705402801818954,-0.498637962565284,-0.955622048512862,-0.498637962565284,-0.498637962565284,-0.498637962565284,-0.762002171023274,2.21593002378768,-0.575837988784565,-1.87341968788302,-0.00865716214168489,-1.1163958984353,-1.07842739144302,-0.498637962565284,-0.287828325520757,1.02023036214395,-0.287828325520757,-0.814700204494179,-0.705402801818954,3.88077737028481,0.559288144862407,2.12063600257925,-1.44278042387388,0.578728840773309,-1.23649981504337,2.27035203587615,0.919492557761749,-0.643874066650326,-0.498637962565284,-0.705402801818954,-0.575837988784565,3.34029441701688,-1.18874447946022,8.7686452275927,-0.287828325520757,-0.287828325520757,3.14206694231969,10.5535078727076,-1.78122345271126,-1.91791230517747,-0.864210899327344,-0.762002171023274,5.35329210837531,0.612360658063121,1.69063919404103,1.72023279887542,-1.55457815120425,-0.407093449841743,0.58429337636603,1.9814826004778,-0.407093449841743,-0.160494858150208,0.510537527826906,2.44045239693697,1.41363912433479,1.42826416812223,-0.331102229752275,0.800683940983204,0.908798573228789,4.72471713174414,-1.01288090170248,3.06422175671151,2.67134952400562,3.09871333160543,-0.705402801818954,1.56226309995023,-0.287828325520757,-0.498637962565284,-0.998219669974122,-0.575837988784565,-0.873930996417825,5.58324702022818,-0.705402801818954,-0.407093449841743,-0.287828325520757,-0.498637962565284,-0.407093449841743,-0.860802515191837,-1.4715083376187,2.00114105596173,4.09959298524247
"210","1939.SKBTI.0391",-0.165045534154576,-0.233434133900469,-0.369208065489437,-0.165045534154576,-0.165045534154576,2.24255329801797,-0.404489662404507,-0.404489662404507,-0.979925605121625,-0.165045534154576,-0.436944679144907,7.97820625888676,-0.330195050377664,1.33806423338348,-1.50742079212028,-0.436944679144907,7.96024315328007,-0.59583102624112,-0.467162605290174,5.05686537753614,-0.233434133900469,-0.436944679144907,-0.233434133900469,-0.233434133900469,-1.44546493213318,-0.233434133900469,-0.233434133900469,5.27198431357984,-0.285927275338305,-1.19868615828725,-0.875824273044522,-0.330195050377664,-0.369208065489437,-0.436944679144907,-0.369208065489437,6.2022790047501,-0.330195050377664,-0.165045534154576,-1.39023857587227,-1.02138306113374,-1.65933809588788,-0.404489662404507,-0.285927275338305,-0.54796952718721,-0.285927275338305,-0.285927275338305,-0.285927275338305,-0.436944679144907,-1.76123060617736,-0.330195050377664,9.34819473930584,5.81625025643246,2.02580829947592,-0.618388146981743,-0.285927275338305,-0.165045534154576,8.38181706619731,-0.165045534154576,-0.467162605290174,-0.404489662404507,5.02076146282232,-1.8309960939917,8.95207886970027,1.6878020422632,-2.71437295167991,-1.41101173307557,-1.2495759706154,-1.67637459266523,-0.369208065489437,-0.285927275338305,-0.404489662404507,-0.330195050377664,-0.59583102624112,-0.681645794349261,3.97214090072525,-0.165045534154576,-0.165045534154576,1.05209299450605,2.20739980371358,1.11588491756994,0.461600931710152,13.0860930099347,-0.436944679144907,-0.757926271804574,-0.843787278947566,1.03877400367846,5.92612867544446,3.36497460215395,-0.233434133900469,6.74240164117636,-0.572395709617553,-0.233434133900469,-2.08883935068796,-1.46956729606576,-1.59840075911255,-1.31799884808285,0.555692830875106,-1.35007812091402,-0.810513582624639,-0.758215365826504,-0.330195050377664,5.31056967299517,-1.94292953699831,-0.495552858613297,1.49665250496531,-0.404489662404507,-1.73479600259146,-0.165045534154576,-0.285927275338305,11.193366039476,20.031573363659,7.53397263796249,-0.436944679144907,-0.404489662404507,-0.233434133900469,-0.165045534154576,-0.285927275338305,-0.233434133900469,-1.86206446539009,-0.843787278947566,1.48594294292146,3.29914584903525
"211","1939.SKBTI.0392",-0.281065249192754,-0.397528011593343,-0.628745015503267,-0.281065249192754,-0.281065249192754,1.56576393876897,-0.688828015504733,-0.688828015504733,-1.66876999007993,-0.281065249192754,-0.744097474411463,-1.56985575504628,4.39154090177463,-1.27843988908095,-1.20195022076486,-0.744097474411463,0.43690419117646,-1.01467390029705,-0.795557266920316,0.423425898999566,-0.397528011593343,-0.744097474411463,-0.397528011593343,-0.397528011593343,-0.0839429010692445,-0.397528011593343,-0.397528011593343,1.24039241314051,-0.486921511118862,-1.57075159384086,0.385625914521961,-0.562307575251895,-0.628745015503267,-0.744097474411463,-0.628745015503267,-1.12603511969374,-0.562307575251895,-0.281065249192754,1.44988223597071,2.12215985383701,1.63507984393815,3.35682216567086,-0.486921511118862,5.16818382094908,-0.486921511118862,-0.486921511118862,-0.486921511118862,-0.744097474411463,4.44975053110231,-0.562307575251895,-1.82940011364337,-1.69262060214677,-1.09016404422246,-1.05308767983077,-0.486921511118862,-0.281065249192754,1.37910372453951,-0.281065249192754,-0.795557266920316,3.35682216567086,-1.25974297022408,1.16022093874912,0.612500282161742,0.577044484005906,1.57334471458558,0.276605924044545,2.29355442093187,-0.470254853347117,3.80257716413282,-0.486921511118862,-0.688828015504733,4.59435026531634,4.48632943983118,-1.16081265713337,0.378507778370034,-0.281065249192754,-0.281065249192754,-2.39655671365551,3.89616738724268,-1.73937020513351,-1.87284729190312,-0.843904613401296,-0.744097474411463,1.2845466512251,3.2255154518656,0.182001002647972,0.328968997577197,-1.51805036793131,-0.397528011593343,0.405904933725916,1.88774713766677,-0.397528011593343,2.70637934601838,1.60323753752544,-0.308968755895881,0.428973599388729,1.56682447117321,0.738929877851981,-1.38026880425102,1.55932787742823,-0.562307575251895,-0.314757943301215,2.41786957585015,-0.843904613401296,-1.29071493843012,3.35682216567086,1.51019291291322,-0.281065249192754,5.46684884176471,-0.974764591993407,-0.562307575251895,-2.17216631076969,-0.744097474411463,3.35682216567086,-0.397528011593343,-0.281065249192754,-0.486921511118862,-0.397528011593343,-0.971380938139141,-1.43693243829885,-1.96517419235288,-1.40957693311045
"212","1939.SKBTI.0395",-0.157187070300774,-0.222319421146215,-0.351628624445835,-0.157187070300774,-0.157187070300774,1.019508233442,-0.38523032644292,-0.38523032644292,-0.933267511725092,-0.157187070300774,3.59196600508667,1.03148833116331,-0.314473171676803,-0.776950301280265,0.0304773126147819,-0.416140032810428,-0.906018984519316,-0.567461179055164,-0.444919165221791,0.67349410480821,-0.222319421146215,-0.416140032810428,-0.222319421146215,-0.222319421146215,1.82120875778691,-0.222319421146215,-0.222319421146215,-0.704367948055278,-0.272313158666977,-0.98666392169049,1.17436742453286,-0.314473171676803,-0.351628624445835,-0.416140032810428,-0.351628624445835,-0.62974046784082,-0.314473171676803,-0.157187070300774,1.59850534355632,-0.972751015995915,1.00107622931694,-0.38523032644292,-0.272313158666977,-0.521878553296625,-0.272313158666977,-0.272313158666977,-0.272313158666977,-0.416140032810428,1.51583372868057,-0.314473171676803,-1.02310066825194,0.594299189475799,-0.609679399181277,-0.588944266990888,-0.272313158666977,-0.157187070300774,-0.704367948055278,-0.157187070300774,-0.444919165221791,-0.38523032644292,0.310400307725404,-0.526911545533608,-0.863581502952861,-0.787922548990728,1.85926034345671,1.17291530436394,0.430345923200116,1.07020551882724,-0.351628624445835,-0.272313158666977,-0.38523032644292,-0.314473171676803,-0.567461179055164,-0.649189970182758,2.40179609633545,-0.157187070300774,-0.157187070300774,-0.0582418910275645,3.06051999776458,-0.972751015995915,-1.04739870823768,-0.471957647467421,-0.416140032810428,1.59565468680089,-0.803611264092802,1.57760379552007,-0.933267511725092,-0.848976850000015,-0.222319421146215,0.0881354444145866,2.51770958201476,-0.222319421146215,1.06371635979338,0.10300980049506,2.26911155637126,-0.0237365134977564,0.651345768464709,2.80076929633898,-0.771921858681931,1.25990791448001,-0.314473171676803,-0.125594732554765,1.62821103052203,-0.471957647467421,1.59565468680089,-0.38523032644292,0.6602995504844,-0.157187070300774,-0.272313158666977,-0.545141709579666,-0.314473171676803,-1.21479428558516,-0.416140032810428,-0.38523032644292,-0.222319421146215,-0.157187070300774,-0.272313158666977,-0.222319421146215,1.3774503117018,-0.803611264092802,1.36807286615899,1.09676935251362
"213","1939.SKBTI.0411",-0.196085300595135,-0.277335600442055,-0.438644249748931,-0.196085300595135,-0.196085300595135,1.70909216144165,-0.480561182382127,-0.480561182382127,-1.16421815243534,-0.196085300595135,-0.519119945852824,-1.09521059079114,-0.392294138947687,-2.26661480738343,-0.389842567068513,-0.519119945852824,-1.13022658024242,-0.707887714035176,-0.555020893805817,1.58515106199234,-0.277335600442055,-0.519119945852824,-0.277335600442055,-0.277335600442055,0.51083741624213,-0.277335600442055,-0.277335600442055,-0.878674057349102,-0.339701016572492,0.280150032467215,-1.04053870180827,-0.392294138947687,-0.438644249748931,-0.519119945852824,-0.438644249748931,2.7176738435532,-0.392294138947687,-0.196085300595135,0.689534737952998,1.11626578741115,0.758820421005284,-0.480561182382127,-0.339701016572492,-0.65102500352931,-0.339701016572492,-0.339701016572492,-0.339701016572492,-0.519119945852824,2.69220618089851,-0.392294138947687,-1.27628183214685,-1.18085754293252,-0.760553447725484,-0.734687105025342,-0.339701016572492,-0.196085300595135,-0.878674057349102,-0.196085300595135,-0.555020893805817,-0.480561182382127,-1.65257864498863,0.310103281875169,1.48490620542135,-0.98290546142822,2.05729084804025,1.55464399586617,2.80757010205728,1.95367919774998,-0.438644249748931,-0.339701016572492,-0.480561182382127,-0.392294138947687,-0.707887714035176,-0.809841485072868,4.06599872403782,-0.196085300595135,-0.196085300595135,-0.824952878998717,6.40142625764035,1.06502189323149,-1.30659277607728,-0.588750442353443,-0.519119945852824,-0.900467871469706,1.81047135938629,-0.283479396918071,-1.16421815243534,-1.05906853860197,-0.277335600442055,-1.56660633005375,-0.680044966709643,-0.277335600442055,3.19182287773462,1.32303317420691,0.908851109018543,1.97976940299813,-1.26086299429482,3.32758762574704,-0.962945167220002,1.02379304744649,-0.392294138947687,0.378765539545285,2.61472843168804,-0.588750442353443,-0.900467871469706,-0.480561182382127,0.555462304787305,-0.196085300595135,-0.339701016572492,-0.680044966709643,-0.392294138947687,-0.308822386684247,-0.519119945852824,-0.480561182382127,-0.277335600442055,-0.196085300595135,-0.339701016572492,-0.277335600442055,0.214633751096066,-1.00247657762024,-0.189190455598924,-1.16122335190081
"214","1939.SKBTI.0422",-0.199423085617069,-0.282056436784165,-0.44611089922405,-0.199423085617069,-0.199423085617069,-0.907438256965388,-0.488741346381204,4.17131693242881,-1.18403559871848,-0.199423085617069,-0.527956461260124,-1.11385338295713,-0.398971811864507,-2.30519736778755,-0.673042552316575,3.78687251676689,-1.14946541833723,-0.719937454642681,-0.564468519000462,1.75512776715432,-0.282056436784165,-0.527956461260124,-0.282056436784165,-0.282056436784165,-1.81113111310842,-0.282056436784165,-0.282056436784165,-0.893630941413723,-0.34548344371828,0.992066869765971,-1.05825086321503,-0.398971811864507,-0.44611089922405,-0.527956461260124,-0.44611089922405,-0.798951128705729,-0.398971811864507,-0.199423085617069,0.698639517192619,-1.23412828278971,-2.00496381110193,-0.488741346381204,-0.34548344371828,-0.662106820978581,-0.34548344371828,-0.34548344371828,-0.34548344371828,-0.527956461260124,-0.236914495229858,-0.398971811864507,-1.29800683840775,-1.2009582267057,-0.773499670101617,2.0120558145075,-0.34548344371828,-0.199423085617069,-0.893630941413723,-0.199423085617069,-0.564468519000462,-0.488741346381204,-0.307116210905307,-1.23262287330475,-1.09562502609882,-0.999636583634581,-1.81797895649112,-0.48070335312494,0.957810819092515,-0.988719125910927,-0.44611089922405,-0.34548344371828,-0.488741346381204,-0.398971811864507,-0.719937454642681,-0.823626693708145,5.11438302591893,-0.199423085617069,-0.199423085617069,2.01518790292527,3.69795729753603,-1.23412828278971,-1.3288337384774,-0.598772215541835,-0.527956461260124,-0.915795732176248,-1.01954084146594,0.530995311294102,-1.18403559871848,-1.07709611687844,-0.282056436784165,0.0876463802964868,-0.691620765085316,-0.282056436784165,1.17491596755188,-0.598730006753331,0.549277972372412,-1.65990280718596,-1.28232553944376,-0.353458752443003,-0.979336523157098,1.37847562303733,-0.398971811864507,-1.61871002890426,-0.0109491837874285,-0.598772215541835,-0.915795732176248,-0.488741346381204,-0.0218350930734443,-0.199423085617069,-0.34548344371828,-0.691620765085316,-0.398971811864507,-1.54120834721213,3.78687251676689,-0.488741346381204,-0.282056436784165,-0.199423085617069,-0.34548344371828,-0.282056436784165,-1.3118559821385,-1.01954084146594,3.48725852353437,2.35834248644318
